Salt,Temperature_C,MW_Salt_g_per_mol,RH_Water_Activity,Mass_Fraction_Salt,Mass_Fraction_Water,Mole_Fraction_Water,Mole_Fraction_Water_Ionic_Basis,Molality_m,Activity_Coefficient_Water,Ionic_Strength_m,ln_aw,ln_gammaw,electrolyte,max_molality_original,r_M_angstrom,r_X_angstrom,anion_1_delta_G_hydration,anion_1_diffusion_coefficient,anion_1_molecular_weight,anion_1_n_atoms,anion_1_radius_hydrated,anion_1_viscosity_jones_dole,cation_1_delta_G_hydration,cation_1_diffusion_coefficient,cation_1_molecular_weight,cation_1_n_atoms,cation_1_radius_hydrated,cation_1_viscosity_jones_dole,B_MX_0_original,B_MX_1_original,B_MX_2_original,C_MX_phi_original,electrolyte_type_numeric,cation_type_numeric,anion_type_numeric,solubility_limit,ln_gamma_at_90RH,RH_actual_for_ln_gamma_90,ln_gamma_at_70RH,RH_actual_for_ln_gamma_70,ln_gamma_at_50RH,RH_actual_for_ln_gamma_50,ln_gamma_at_30RH,RH_actual_for_ln_gamma_30
MnSO4,25,151,0.985977778,0.112492978,0.887507022,0.985103211,0.970643736,0.839414893,1.015797807,3.357659572,-0.014121462,0.01567432,MnSO4,4,0.83,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-1848,7.12e-06,54.938045,1,4.38,0.388,0.201,2.98,0,0.0182,22,0,1,63.7,,,,,,,,
MnSO4,25,151,0.9941,0.046856148,0.953143852,0.994169232,0.988406065,0.325560108,1.005760724,1.302240434,-0.005917474,0.005744195,MnSO4,4,0.83,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-1848,7.12e-06,54.938045,1,4.38,0.388,0.201,2.98,0,0.0182,22,0,1,63.7,,,,,,,,
NH42SO4,25,132.14,0.833,0.395520776,0.604479224,0.918101044,0.788883563,4.951691969,1.055922622,14.85507591,-0.182721637,0.054414908,(NH4)2SO4,5.5,1.48,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-345,1.96e-05,18.03846,5,3.31,-0.008,0.0409,0.6585,0,-0.0012,12,1,1,76,,,,,,,,
NH42SO4,25,132.14,0.850877778,0.370907056,0.629092944,0.925599896,0.80571007,4.461860397,1.056059505,13.38558119,-0.161486783,0.054544533,(NH4)2SO4,5.5,1.48,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-345,1.96e-05,18.03846,5,3.31,-0.008,0.0409,0.6585,0,-0.0012,12,1,1,76,,,,,,,,
NH42SO4,25,132.14,0.868755556,0.343730006,0.656269994,0.933352974,0.823575286,3.963698337,1.0548587,11.89109501,-0.140693487,0.053406824,(NH4)2SO4,5.5,1.48,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-345,1.96e-05,18.03846,5,3.31,-0.008,0.0409,0.6585,0,-0.0012,12,1,1,76,,,,,,,,
NH42SO4,25,132.14,0.886633333,0.313395809,0.686604192,0.941417365,0.84268406,3.45423938,1.052153916,10.36271814,-0.120323761,0.050839412,(NH4)2SO4,5.5,1.48,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-345,1.96e-05,18.03846,5,3.31,-0.008,0.0409,0.6585,0,-0.0012,12,1,1,76,,,,,,,,
NH42SO4,25,132.14,0.904511111,0.279124466,0.720875534,0.949858591,0.863285852,2.930240841,1.047753892,8.790722522,-0.10036069,0.046648723,(NH4)2SO4,5.5,1.48,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-345,1.96e-05,18.03846,5,3.31,-0.008,0.0409,0.6585,0,-0.0012,12,1,1,76,,,,,,,,
NH42SO4,25,132.14,0.922388889,0.239917641,0.760082359,0.958742449,0.885661961,2.388730892,1.041468336,7.166192676,-0.080788356,0.040631579,(NH4)2SO4,5.5,1.48,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-345,1.96e-05,18.03846,5,3.31,-0.008,0.0409,0.6585,0,-0.0012,12,1,1,76,,,,,,,,
NH42SO4,25,132.14,0.940266667,0.194614543,0.805385457,0.968107039,0.91005814,1.828677853,1.033194063,5.486033559,-0.061591756,0.032655036,(NH4)2SO4,5.5,1.48,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-345,1.96e-05,18.03846,5,3.31,-0.008,0.0409,0.6585,0,-0.0012,12,1,1,76,,,,,,,,
NH42SO4,25,132.14,0.958144444,0.142252496,0.857747504,0.977889917,0.936478676,1.255064748,1.023135358,3.765194244,-0.042756735,0.022871793,(NH4)2SO4,5.5,1.48,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-345,1.96e-05,18.03846,5,3.31,-0.008,0.0409,0.6585,0,-0.0012,12,1,1,76,,,,,,,,
NH42SO4,25,132.14,0.976022222,0.083078531,0.91692147,0.987798174,0.964266547,0.685681389,1.012191313,2.057044167,-0.024269924,0.012117597,(NH4)2SO4,5.5,1.48,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-345,1.96e-05,18.03846,5,3.31,-0.008,0.0409,0.6585,0,-0.0012,12,1,1,76,,,,,,,,
NH42SO4,25,132.14,0.9939,0.019872826,0.980127175,0.997243371,0.991775457,0.153441518,1.002142161,0.460324555,-0.006118681,0.00213987,(NH4)2SO4,5.5,1.48,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-345,1.96e-05,18.03846,5,3.31,-0.008,0.0409,0.6585,0,-0.0012,12,1,1,76,,,,,,,,
NH4Cl,25,53.491,0.816,0.237638073,0.762361927,0.904993398,0.826473007,5.827390287,0.987328072,5.827390287,-0.203340924,-0.012752902,NH4Cl,6,1.48,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-345,1.96e-05,18.03846,5,3.31,-0.008,0.0522,0.1918,0,-0.003,11,1,1,40,0.0018625,0.899878788,,,,,,
NH4Cl,25,53.491,0.835222222,0.216692289,0.783307711,0.914772867,0.842932174,5.171664444,0.990853413,5.171664444,-0.180057455,-0.009188674,NH4Cl,6,1.48,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-345,1.96e-05,18.03846,5,3.31,-0.008,0.0522,0.1918,0,-0.003,11,1,1,40,0.0018625,0.899878788,,,,,,
NH4Cl,25,53.491,0.854444444,0.195803303,0.804196697,0.924214833,0.859107247,4.551735428,0.994572502,4.551735428,-0.157303794,-0.00544228,NH4Cl,6,1.48,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-345,1.96e-05,18.03846,5,3.31,-0.008,0.0522,0.1918,0,-0.003,11,1,1,40,0.0018625,0.899878788,,,,,,
NH4Cl,25,53.491,0.873666667,0.174503517,0.825496483,0.933537843,0.875359558,3.951920875,0.998066062,3.951920875,-0.135056364,-0.001935811,NH4Cl,6,1.48,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-345,1.96e-05,18.03846,5,3.31,-0.008,0.0522,0.1918,0,-0.003,11,1,1,40,0.0018625,0.899878788,,,,,,
NH4Cl,25,53.491,0.892888889,0.152365395,0.847634605,0.942917262,0.891999488,3.360446199,1.000997087,3.360446199,-0.11329313,0.00099659,NH4Cl,6,1.48,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-345,1.96e-05,18.03846,5,3.31,-0.008,0.0522,0.1918,0,-0.003,11,1,1,40,0.0018625,0.899878788,,,,,,
NH4Cl,25,53.491,0.912111111,0.128955899,0.871044102,0.952507709,0.909321928,2.76770852,1.003067322,2.76770852,-0.091993464,0.003062627,NH4Cl,6,1.48,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-345,1.96e-05,18.03846,5,3.31,-0.008,0.0522,0.1918,0,-0.003,11,1,1,40,0.0018625,0.899878788,,,,,,
NH4Cl,25,53.491,0.931333333,0.103836128,0.896163872,0.962443106,0.927605138,2.166109155,1.004019162,2.166109155,-0.071138028,0.004011107,NH4Cl,6,1.48,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-345,1.96e-05,18.03846,5,3.31,-0.008,0.0522,0.1918,0,-0.003,11,1,1,40,0.0018625,0.899878788,,,,,,
NH4Cl,25,53.491,0.950555556,0.076653131,0.923346869,0.972801631,0.947043591,1.551973493,1.003708346,1.551973493,-0.05070867,0.003701487,NH4Cl,6,1.48,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-345,1.96e-05,18.03846,5,3.31,-0.008,0.0522,0.1918,0,-0.003,11,1,1,40,0.0018625,0.899878788,,,,,,
NH4Cl,25,53.491,0.969777778,0.04743452,0.95256548,0.983505842,0.967546969,0.930934126,1.002305634,0.930934126,-0.030688329,0.00230298,NH4Cl,6,1.48,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-345,1.96e-05,18.03846,5,3.31,-0.008,0.0522,0.1918,0,-0.003,11,1,1,40,0.0018625,0.899878788,,,,,,
NH4Cl,25,53.491,0.989,0.017109034,0.982890966,0.994171791,0.988411124,0.325416396,1.000595781,0.325416396,-0.011060947,0.000595603,NH4Cl,6,1.48,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-345,1.96e-05,18.03846,5,3.31,-0.008,0.0522,0.1918,0,-0.003,11,1,1,40,0.0018625,0.899878788,,,,,,
Na2SO4,25,142.04,0.901,0.295317516,0.704682484,0.949530583,0.862473512,2.950428312,1.044669764,8.851284935,-0.104250021,0.04370082,Na2SO4,4,1.02,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0196,1.113,0,0.005,12,1,1,28,0.04370082,0.901,,,,,,
Na2SO4,25,142.04,0.9113,0.275817725,0.724182275,0.953920266,0.873425809,2.681412426,1.043362803,8.044237278,-0.092883128,0.042448961,Na2SO4,4,1.02,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0196,1.113,0,0.005,12,1,1,28,0.04370082,0.901,,,,,,
Na2SO4,25,142.04,0.9216,0.253853772,0.746146229,0.958634678,0.885386114,2.395239849,1.0409018,7.185719547,-0.081643989,0.040087453,Na2SO4,4,1.02,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0196,1.113,0,0.005,12,1,1,28,0.04370082,0.901,,,,,,
Na2SO4,25,142.04,0.9319,0.228960171,0.771039829,0.963704674,0.898483194,2.090607311,1.037192466,6.271821932,-0.070529766,0.036517511,Na2SO4,4,1.02,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0196,1.113,0,0.005,12,1,1,28,0.04370082,0.901,,,,,,
Na2SO4,25,142.04,0.9422,0.200721041,0.799278959,0.969132512,0.912781941,1.7680065,1.032229011,5.304019498,-0.059537713,0.031720552,Na2SO4,4,1.02,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0196,1.113,0,0.005,12,1,1,28,0.04370082,0.901,,,,,,
Na2SO4,25,142.04,0.9525,0.168976423,0.831023577,0.974859247,0.928188529,1.431535439,1.026192385,4.294606317,-0.048665172,0.025855238,Na2SO4,4,1.02,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0196,1.113,0,0.005,12,1,1,28,0.04370082,0.901,,,,,,
Na2SO4,25,142.04,0.9628,0.134097287,0.865902713,0.980736864,0.944354409,1.090285476,1.019532488,3.270856429,-0.037909573,0.019344177,Na2SO4,4,1.02,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0196,1.113,0,0.005,12,1,1,28,0.04370082,0.901,,,,,,
Na2SO4,25,142.04,0.9731,0.09706719,0.90293281,0.986548856,0.960703727,0.75684398,1.012903325,2.270531939,-0.027268427,0.012820787,Na2SO4,4,1.02,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0196,1.113,0,0.005,12,1,1,28,0.04370082,0.901,,,,,,
Na2SO4,25,142.04,0.9834,0.059099316,0.940900684,0.992096559,0.976658631,0.44220944,1.006902482,1.326628319,-0.016739324,0.006878769,Na2SO4,4,1.02,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0196,1.113,0,0.005,12,1,1,28,0.04370082,0.901,,,,,,
Na2SO4,25,142.04,0.9937,0.021031641,0.978968359,0.997282645,0.991892,0.151249465,1.001822779,0.453748396,-0.006319929,0.00182112,Na2SO4,4,1.02,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0196,1.113,0,0.005,12,1,1,28,0.04370082,0.901,,,,,,
NaBr,30,102.89,0.615,0.450091289,0.549908712,0.874654779,0.777232411,7.954938755,0.791269113,7.954938755,-0.486133011,-0.234117151,NaBr,4,1.02,1.96,-274,2.08e-05,79.904,1,3.3,-0.033,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0973,0.2791,0,0.0012,11,1,1,95,-0.018893884,0.898636364,-0.139565427,0.700090909,,,,
NaBr,30,102.89,0.649666667,0.434818538,0.565181462,0.881286922,0.787768498,7.477337354,0.824692366,7.477337354,-0.431295868,-0.192744852,NaBr,4,1.02,1.96,-274,2.08e-05,79.904,1,3.3,-0.033,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0973,0.2791,0,0.0012,11,1,1,95,-0.018893884,0.898636364,-0.139565427,0.700090909,,,,
NaBr,30,102.89,0.684333333,0.417604708,0.582395292,0.888456379,0.799299606,6.969062576,0.856166234,6.969062576,-0.379310151,-0.155290723,NaBr,4,1.02,1.96,-274,2.08e-05,79.904,1,3.3,-0.033,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0973,0.2791,0,0.0012,11,1,1,95,-0.018893884,0.898636364,-0.139565427,0.700090909,,,,
NaBr,30,102.89,0.719,0.397816818,0.602183182,0.896323485,0.812125176,6.420684795,0.885331499,6.420684795,-0.329893921,-0.121793129,NaBr,4,1.02,1.96,-274,2.08e-05,79.904,1,3.3,-0.033,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0973,0.2791,0,0.0012,11,1,1,95,-0.018893884,0.898636364,-0.139565427,0.700090909,,,,
NaBr,30,102.89,0.753666667,0.374480661,0.625519339,0.90512371,0.826690392,5.818559592,0.911667383,5.818559592,-0.282805095,-0.092480067,NaBr,4,1.02,1.96,-274,2.08e-05,79.904,1,3.3,-0.033,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0973,0.2791,0,0.0012,11,1,1,95,-0.018893884,0.898636364,-0.139565427,0.700090909,,,,
NaBr,30,102.89,0.788333333,0.346062721,0.653937279,0.915200004,0.843657823,5.14334379,0.93442307,5.14334379,-0.237834267,-0.067825977,NaBr,4,1.02,1.96,-274,2.08e-05,79.904,1,3.3,-0.033,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0973,0.2791,0,0.0012,11,1,1,95,-0.018893884,0.898636364,-0.139565427,0.700090909,,,,
NaBr,30,102.89,0.823,0.310323573,0.689676427,0.926970801,0.863882177,4.373168567,0.952676212,4.373168567,-0.194799078,-0.04848019,NaBr,4,1.02,1.96,-274,2.08e-05,79.904,1,3.3,-0.033,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0973,0.2791,0,0.0012,11,1,1,95,-0.018893884,0.898636364,-0.139565427,0.700090909,,,,
NaBr,30,102.89,0.857666667,0.26563573,0.734364271,0.940438394,0.887573114,3.515618844,0.966305371,3.515618844,-0.153539755,-0.034275376,NaBr,4,1.02,1.96,-274,2.08e-05,79.904,1,3.3,-0.033,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0973,0.2791,0,0.0012,11,1,1,95,-0.018893884,0.898636364,-0.139565427,0.700090909,,,,
NaBr,30,102.89,0.892333333,0.216561357,0.783438643,0.953835255,0.911744789,2.686598741,0.978709552,2.686598741,-0.113915524,-0.021520359,NaBr,4,1.02,1.96,-274,2.08e-05,79.904,1,3.3,-0.033,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0973,0.2791,0,0.0012,11,1,1,95,-0.018893884,0.898636364,-0.139565427,0.700090909,,,,
NaBr,30,102.89,0.927,0.172876835,0.827123165,0.964696449,0.931800579,2.031390659,0.994848062,2.031390659,-0.075801713,-0.005165255,NaBr,4,1.02,1.96,-274,2.08e-05,79.904,1,3.3,-0.033,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0973,0.2791,0,0.0012,11,1,1,95,-0.018893884,0.898636364,-0.139565427,0.700090909,,,,
NaCl,25,58.443,0.766,0.256637717,0.743362283,0.903816217,0.824511574,5.90727868,0.929034866,5.90727868,-0.266573109,-0.07360901,NaCl,6,1.02,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0765,0.2664,0,0.0013,11,1,1,36,-0.008413025,0.89889899,,,,,,
NaCl,25,58.443,0.790777778,0.238792061,0.761207939,0.911827894,0.837944558,5.367648569,0.943711336,5.367648569,-0.234738289,-0.057934948,NaCl,6,1.02,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0765,0.2664,0,0.0013,11,1,1,36,-0.008413025,0.89889899,,,,,,
NaCl,25,58.443,0.815555556,0.219788147,0.780211854,0.920103091,0.852028637,4.820135216,0.957192658,4.820135216,-0.203885735,-0.043750593,NaCl,6,1.02,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0765,0.2664,0,0.0013,11,1,1,36,-0.008413025,0.89889899,,,,,,
NaCl,25,58.443,0.840333333,0.1993733,0.800626701,0.928711494,0.866910724,4.260930257,0.969342414,4.260930257,-0.173956641,-0.031137362,NaCl,6,1.02,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0765,0.2664,0,0.0013,11,1,1,36,-0.008413025,0.89889899,,,,,,
NaCl,25,58.443,0.865111111,0.177212402,0.822787598,0.937742492,0.882782644,3.685308704,0.979982011,3.685308704,-0.144897328,-0.020221063,NaCl,6,1.02,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0765,0.2664,0,0.0013,11,1,1,36,-0.008413025,0.89889899,,,,,,
NaCl,25,58.443,0.889888889,0.152853263,0.847146737,0.947312096,0.899898339,3.087333684,0.988877132,3.087333684,-0.116658668,-0.011185189,NaCl,6,1.02,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0765,0.2664,0,0.0013,11,1,1,36,-0.008413025,0.89889899,,,,,,
NaCl,25,58.443,0.914666667,0.125681343,0.874318657,0.957569969,0.918593997,2.459623121,0.995724629,2.459623121,-0.089195579,-0.004284537,NaCl,6,1.02,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0765,0.2664,0,0.0013,11,1,1,36,-0.008413025,0.89889899,,,,,,
NaCl,25,58.443,0.939444444,0.094881953,0.905118047,0.968698246,0.939296615,1.793683823,1.000157383,1.793683823,-0.062466595,0.000157371,NaCl,6,1.02,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0765,0.2664,0,0.0013,11,1,1,36,-0.008413025,0.89889899,,,,,,
NaCl,25,58.443,0.964222222,0.059508761,0.94049124,0.980868946,0.962456145,1.082663882,1.001834969,1.082663882,-0.03643349,0.001833287,NaCl,6,1.02,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0765,0.2664,0,0.0013,11,1,1,36,-0.008413025,0.89889899,,,,,,
NaCl,25,58.443,0.989,0.019014838,0.980985162,0.99406057,0.988191276,0.331663509,1.000818388,0.331663509,-0.011060947,0.000818053,NaCl,6,1.02,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0765,0.2664,0,0.0013,11,1,1,36,-0.008413025,0.89889899,,,,,,
NaClO4,25,122.44,0.779,0.407441799,0.592558201,0.908126193,0.831713506,5.615795004,0.936620596,5.615795004,-0.249744233,-0.065476992,NaClO4,6,1.02,2.25,-185,1.79e-05,99.4506,5,3.38,-0.058,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0554,0.2755,0,-0.0012,11,1,1,205,-0.014521656,0.899909091,,,,,,
NaClO4,25,122.44,0.802333333,0.382080456,0.617919544,0.916609216,0.846055947,5.050095275,0.948321841,5.050095275,-0.22023113,-0.05306134,NaClO4,6,1.02,2.25,-185,1.79e-05,99.4506,5,3.38,-0.058,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0554,0.2755,0,-0.0012,11,1,1,205,-0.014521656,0.899909091,,,,,,
NaClO4,25,122.44,0.825666667,0.354348707,0.645651293,0.92528317,0.860955319,4.482388615,0.959012215,4.482388615,-0.191564138,-0.041851467,NaClO4,6,1.02,2.25,-185,1.79e-05,99.4506,5,3.38,-0.058,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0554,0.2755,0,-0.0012,11,1,1,205,-0.014521656,0.899909091,,,,,,
NaClO4,25,122.44,0.849,0.323804552,0.676195449,0.934180802,0.876490875,3.910996118,0.968635298,3.910996118,-0.163696093,-0.031867107,NaClO4,6,1.02,2.25,-185,1.79e-05,99.4506,5,3.38,-0.058,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0554,0.2755,0,-0.0012,11,1,1,205,-0.014521656,0.899909091,,,,,,
NaClO4,25,122.44,0.872333333,0.289886806,0.710113195,0.94333957,0.892755652,3.334091737,0.977124403,3.334091737,-0.136583665,-0.023141303,NaClO4,6,1.02,2.25,-185,1.79e-05,99.4506,5,3.38,-0.058,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0554,0.2755,0,-0.0012,11,1,1,205,-0.014521656,0.899909091,,,,,,
NaClO4,25,122.44,0.895666667,0.25186752,0.74813248,0.952803691,0.909861583,2.749605168,0.984398818,2.749605168,-0.110186959,-0.015724162,NaClO4,6,1.02,2.25,-185,1.79e-05,99.4506,5,3.38,-0.058,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0554,0.2755,0,-0.0012,11,1,1,205,-0.014521656,0.899909091,,,,,,
NaClO4,25,122.44,0.919,0.208764661,0.791235339,0.96263012,0.927952642,2.154904296,0.990352264,2.154904296,-0.084469157,-0.009694577,NaClO4,6,1.02,2.25,-185,1.79e-05,99.4506,5,3.38,-0.058,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0554,0.2755,0,-0.0012,11,1,1,205,-0.014521656,0.899909091,,,,,,
NaClO4,25,122.44,0.942333333,0.159144197,0.840855803,0.972907336,0.947243974,1.545773871,0.994815865,1.545773871,-0.05939621,-0.005197619,NaClO4,6,1.02,2.25,-185,1.79e-05,99.4506,5,3.38,-0.058,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0554,0.2755,0,-0.0012,11,1,1,205,-0.014521656,0.899909091,,,,,,
NaClO4,25,122.44,0.965666667,0.100548142,0.899451858,0.98381838,0.96815211,0.913004261,0.997432797,0.913004261,-0.03493657,-0.002570504,NaClO4,6,1.02,2.25,-185,1.79e-05,99.4506,5,3.38,-0.058,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0554,0.2755,0,-0.0012,11,1,1,205,-0.014521656,0.899909091,,,,,,
NaClO4,25,122.44,0.989,0.027211613,0.972788388,0.99590114,0.991835744,0.228461267,0.997140913,0.228461267,-0.011060947,-0.002863182,NaClO4,6,1.02,2.25,-185,1.79e-05,99.4506,5,3.38,-0.058,-427,1.33e-05,22.98976928,1,3.58,0.085,0.0554,0.2755,0,-0.0012,11,1,1,205,-0.014521656,0.899909091,,,,,,
NaI,30,149.89,0.582,0.555847281,0.444152719,0.869253201,0.768742571,8.349308347,0.757080487,8.349308347,-0.541284831,-0.278285707,NaI,3.5,1.02,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-427,1.33e-05,22.98976928,1,3.58,0.085,0.1195,0.3439,0,0.0018,11,1,1,184,-0.018107945,0.899149495,-0.153924702,0.70189798,,,,
NaI,30,149.89,0.624544444,0.530745429,0.469254572,0.880330105,0.786240756,7.545796527,0.794342496,7.545796527,-0.470732784,-0.230240556,NaI,3.5,1.02,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-427,1.33e-05,22.98976928,1,3.58,0.085,0.1195,0.3439,0,0.0018,11,1,1,184,-0.018107945,0.899149495,-0.153924702,0.70189798,,,,
NaI,30,149.89,0.667088889,0.503598063,0.496401937,0.891320845,0.803948411,6.768273867,0.829765791,6.768273867,-0.404831975,-0.186611798,NaI,3.5,1.02,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-427,1.33e-05,22.98976928,1,3.58,0.085,0.1195,0.3439,0,0.0018,11,1,1,184,-0.018107945,0.899149495,-0.153924702,0.70189798,,,,
NaI,30,149.89,0.709633333,0.473894395,0.526105605,0.902314889,0.82201615,6.009467409,0.863283931,6.009467409,-0.343006874,-0.147011638,NaI,3.5,1.02,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-427,1.33e-05,22.98976928,1,3.58,0.085,0.1195,0.3439,0,0.0018,11,1,1,184,-0.018107945,0.899149495,-0.153924702,0.70189798,,,,
NaI,30,149.89,0.752177778,0.440894035,0.559105965,0.91342826,0.840651589,5.260989527,0.894755673,5.260989527,-0.284782576,-0.11120459,NaI,3.5,1.02,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-427,1.33e-05,22.98976928,1,3.58,0.085,0.1195,0.3439,0,0.0018,11,1,1,184,-0.018107945,0.899149495,-0.153924702,0.70189798,,,,
NaI,30,149.89,0.794722222,0.403463056,0.596536945,0.924822733,0.860158378,4.512256385,0.923925457,4.512256385,-0.229762631,-0.079123885,NaI,3.5,1.02,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-427,1.33e-05,22.98976928,1,3.58,0.085,0.1195,0.3439,0,0.0018,11,1,1,184,-0.018107945,0.899149495,-0.153924702,0.70189798,,,,
NaI,30,149.89,0.837266667,0.359735324,0.640264676,0.936743407,0.881013495,3.748442761,0.950344882,3.748442761,-0.177612661,-0.050930326,NaI,3.5,1.02,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-427,1.33e-05,22.98976928,1,3.58,0.085,0.1195,0.3439,0,0.0018,11,1,1,184,-0.018107945,0.899149495,-0.153924702,0.70189798,,,,
NaI,30,149.89,0.879811111,0.306335646,0.693664354,0.949597803,0.904032576,2.94629004,0.97320731,2.94629004,-0.128048041,-0.027158157,NaI,3.5,1.02,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-427,1.33e-05,22.98976928,1,3.58,0.085,0.1195,0.3439,0,0.0018,11,1,1,184,-0.018107945,0.899149495,-0.153924702,0.70189798,,,,
NaI,30,149.89,0.922355556,0.236449164,0.763550836,0.964116807,0.930719614,2.065985015,0.991013342,2.065985015,-0.080824495,-0.009027282,NaI,3.5,1.02,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-427,1.33e-05,22.98976928,1,3.58,0.085,0.1195,0.3439,0,0.0018,11,1,1,184,-0.018107945,0.899149495,-0.153924702,0.70189798,,,,
NaI,30,149.89,0.9649,0.136902207,0.863097794,0.981292721,0.963272513,1.058224427,1.001689539,1.058224427,-0.03573081,0.001688114,NaI,3.5,1.02,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-427,1.33e-05,22.98976928,1,3.58,0.085,0.1195,0.3439,0,0.0018,11,1,1,184,-0.018107945,0.899149495,-0.153924702,0.70189798,,,,
